,anime_id,name,genre,type,episodes,rating,members,Anime_img_url,Sub_Dub
5962,3155,Kingyo Chuuihou! (Movie),"Action, Comedy, Kids, Shoujo",Movie,1,6.3,301,,
5963,11505,Kiss Dum: Omokage,"Mecha, Military, Sci-Fi",Special,1,6.3,605,,
5964,1899,Masou Kishin Cybuster,"Adventure, Mecha, Sci-Fi, Shounen",TV,26,6.3,1342,,
5965,1188,Momoiro Sisters,"Comedy, Slice of Life",TV,24,6.3,1366,https://img.zorores.com/_r/300x400/100/a5/ef/a5ef1273f0981258641e41e1ccaf4800/a5ef1273f0981258641e41e1ccaf4800.jpg,['SUB']
5966,25641,Monotonous Purgatory,Music,Music,1,6.3,515,,
5967,3936,Personal Computer Travel Tanteidan,"Adventure, Historical, Kids, Sci-Fi",TV,26,6.3,606,,
5968,6523,Porong Porong Pororo,Kids,TV,52,6.3,197,,
5969,4566,Prism Ark Specials,"Action, Comedy, Drama, Fantasy, Magic",Special,6,6.3,1636,,
5970,29035,Robot Girls Z Plus,"Comedy, Mecha, Parody",ONA,6,6.3,3863,,
5971,839,Samurai Spirits 2: Asura Zanmaden,"Action, Fantasy, Martial Arts, Samurai, Super Power",OVA,2,6.3,1317,,
5972,30390,Sengoku Musou: Sengoku Musou High School,"Comedy, Samurai, School",Special,8,6.3,735,,
5973,11561,Sougen no Ko Tenguri,"Adventure, Drama, Historical, Kids",Movie,1,6.3,406,,
5974,6899,Stitch!: Itazura Alien no Daibouken,"Adventure, Comedy, Kids, Sci-Fi",TV,29,6.3,875,,
5975,6900,Tamagotchi!,"Comedy, Kids",TV,143,6.3,536,,
5976,2102,Tattoon Master,"Adventure, Comedy, Slice of Life, Supernatural",OVA,2,6.3,1370,,
5977,773,Tenamonya Voyagers,"Adventure, Comedy, Ecchi, Mecha, Sci-Fi",OVA,4,6.3,1755,,
5978,13967,Thermae Romae x Asahi Shimbun Digital Collaboration,"Comedy, Historical, Seinen",Special,1,6.3,480,,
5979,7691,Tokimeki Memorial 4 OVA,Harem,OVA,1,6.3,1260,,
5980,4584,Topo Gigio,"Adventure, Comedy, Kids",TV,21,6.3,981,,
5981,346,W: Wish,"Drama, Harem, Romance, School, Slice of Life",TV,13,6.3,10523,https://img.zorores.com/_r/300x400/100/18/16/18162b150f50012604c177fc1b2755fd/18162b150f50012604c177fc1b2755fd.jpg,['SUB']
5982,7463,Weiß Survive R,"Comedy, Ecchi, Game",TV,12,6.3,7275,,
5983,11537,Yamatarou Kaeru,Kids,OVA,1,6.3,332,,
5984,10330,Bakugan Battle Brawlers: Mechtanium Surge,"Action, Adventure, Fantasy, Game, Shounen",TV,46,6.29,8662,https://img.zorores.com/_r/300x400/100/33/b6/33b61fe606d30d309dfd46915dbf46e4/33b61fe606d30d309dfd46915dbf46e4.jpg,['DUB']
5985,9991,Bremen 4: Jigoku no Naka no Tenshi-tachi,"Adventure, Kids",Special,1,6.29,249,,
5986,8132,Chou Deneiban SD Gundam Sangokuden Brave Battle Warriors,"Action, Historical, Mecha",Movie,1,6.29,1208,https://img.zorores.com/_r/300x400/100/a2/ab/a2abeffbddd407e91a533729b15c7ed8/a2abeffbddd407e91a533729b15c7ed8.jpg,"['SUB', 'DUB']"
5987,15979,Eureka Seven AO: Aratanari Fukaki Ao,"Comedy, Slice of Life",ONA,10,6.29,3331,,
5988,1157,Final Fantasy: Unlimited,"Action, Adventure, Fantasy, Sci-Fi, Shounen",TV,25,6.29,25652,https://img.zorores.com/_r/300x400/100/d6/35/d63569e7f687eb377342c2341b7191d6/d63569e7f687eb377342c2341b7191d6.jpg,"['SUB', 'DUB']"
5989,3151,Genei Toushi Bastof Lemon,"Adventure, Mecha, Sci-Fi",TV,26,6.29,666,,
5990,141,Jinki:Extend,"Mecha, Sci-Fi",TV,12,6.29,7496,,
5991,8196,Kawasaki Frontale x Tentai Senshi Sunred 2nd Season,"Comedy, Parody, Seinen, Sports, Super Power",Special,1,6.29,321,,
5992,1561,Lovedol: Lovely Idol,"Harem, Music",TV,12,6.29,5825,,
5993,24417,Maido! Urayasu Tekkin Kazoku,"Comedy, Shounen",TV,25,6.29,407,,
5994,1984,Memory,Mystery,Movie,1,6.29,1709,,
5995,7247,Naked Wolves,"Action, Comedy, Kids, Sports",TV,52,6.29,317,https://img.zorores.com/_r/300x400/100/92/96/929666acf46c1fddb2e97b91949a98f1/929666acf46c1fddb2e97b91949a98f1.jpg,['SUB']
5996,9782,Norageki!,"Mystery, Sci-Fi, Space",OVA,1,6.29,6727,,
5997,11873,Oraa Guzura Dado (1987),"Comedy, Kids",TV,44,6.29,178,,
5998,1938,Shin Kaitei Gunkan,"Action, Adventure, Fantasy, Historical, Military, Sci-Fi",OVA,2,6.29,877,,
5999,32039,Show By Rock!! Short!!,"Comedy, Music",TV,12,6.29,5672,https://img.zorores.com/_r/300x400/100/fc/57/fc573b80d3a5b614100f62162a59cdcc/fc573b80d3a5b614100f62162a59cdcc.jpg,"['SUB', 'DUB']"
6000,10263,Sonic X Pilot,"Adventure, Comedy, Kids, Mecha, Sci-Fi, Shounen",Special,2,6.29,1795,,
6001,1862,Strike Witches OVA,"Action, Ecchi, Magic, Military, Sci-Fi",OVA,1,6.29,18236,,
6002,13675,Taisei Kensetsu: Bosporus Kaikyou Tunnel,Drama,Special,1,6.29,2707,,
6003,17879,Tamako Market Specials,Comedy,Special,6,6.29,12141,https://img.zorores.com/_r/300x400/100/1a/22/1a228a4c85ed2fbd916ba066a6224bc6/1a228a4c85ed2fbd916ba066a6224bc6.jpg,['SUB']
6004,24527,Yomigaeru Sora Pilot,"Action, Military, Seinen",Special,1,6.29,298,,
6005,7939,Animation!,"Adventure, Comedy, Dementia, Fantasy, Music, Mystery",OVA,13,6.28,407,,
6006,13143,Baku Tech! Bakugan,"Action, Game, Shounen",TV,51,6.28,1752,,
6007,4419,Catman,"Comedy, Fantasy, Slice of Life",ONA,7,6.28,1555,,
6008,3962,Chocolate Underground,"Comedy, Kids",ONA,13,6.28,9351,,
6009,32932,Choujuu Giga,Romance,ONA,Unknown,6.28,466,,
6010,5629,Choujuu Kishin Dancougar: Hakunetsu no Shuushou,"Mecha, Sci-Fi, Space",OVA,4,6.28,419,,
6011,841,Colorful,"Comedy, Ecchi, Slice of Life",TV,16,6.28,13960,https://img.zorores.com/_r/300x400/100/eb/a0/eba040857fc101a9f8ded424847f4bc4/eba040857fc101a9f8ded424847f4bc4.jpg,"['SUB', 'DUB']"
6012,10177,DD Hokuto no Ken,"Parody, Seinen",TV,12,6.28,2348,,
6013,904,Dragon Ball Z Movie 11: Super Senshi Gekiha!! Katsu no wa Ore da,"Action, Adventure, Comedy, Fantasy, Martial Arts, Shounen, Super Power",Movie,1,6.28,49949,,
6014,25495,fake!fake!,Music,Music,1,6.28,548,https://img.zorores.com/_r/300x400/100/cd/86/cd865665a921ab46ebbc3f305c85ffa6/cd865665a921ab46ebbc3f305c85ffa6.jpg,['SUB']
6015,3294,Gasshin Sentai Mechander Robo,"Mecha, Military, Mystery, Sci-Fi, Space",TV,35,6.28,287,,
6016,33808,Girlfriend (Note),"Music, School",ONA,3,6.28,1942,,
6017,3020,Gu-Gu Ganmo,"Comedy, School",TV,50,6.28,259,,
6018,11005,Holy Knight,"Ecchi, Fantasy, School, Seinen, Supernatural, Vampire",OVA,2,6.28,20589,https://img.zorores.com/_r/300x400/100/9a/98/9a98c65f09da26295d88304f46d4508b/9a98c65f09da26295d88304f46d4508b.jpg,['SUB']
6019,1427,Lupin III: Ikiteita Majutsushi,"Adventure, Comedy, Shounen",OVA,1,6.28,2697,,
6020,5723,Mobile Suit Gundam: More Information on the Universal Century,"Mecha, Military, Sci-Fi, Space",Special,10,6.28,1350,,
6021,1139,Monkey Magic,"Adventure, Fantasy, Kids",TV,13,6.28,356,,
6022,16335,Muv-Luv Alternative: Total Eclipse Recap - Climax Chokuzen Special,"Action, Mecha, Military, Sci-Fi",Special,1,6.28,5477,,
6023,838,Narutaru: Mukuro Naru Hoshi Tama Taru Ko,"Drama, Seinen, Thriller",TV,13,6.28,18031,,
6024,2083,Natsuki Crisis,"Action, Martial Arts, School",OVA,2,6.28,1186,,
6025,14519,Neko Ramen: Ore no Shouyu Aji,Comedy,ONA,13,6.28,256,,
6026,439,RG Veda,"Adventure, Drama, Fantasy",OVA,2,6.28,5070,,
6027,14583,Rinne no Lagrange Specials,Comedy,Special,6,6.28,3291,,
6028,5314,Rokumon Tengai Mon Colle Knights Movie: Densetsu no Fire Dragon,"Adventure, Comedy, Fantasy",Movie,1,6.28,350,,
6029,10201,Senkou no Night Raid Picture Drama,"Action, Historical, Super Power",Special,1,6.28,1543,,
6030,3599,Shin Kujakuou,"Action, Demons, Horror",OVA,2,6.28,743,,
6031,11791,Sore Ike! Anpanman: Ruby no Negai,"Comedy, Kids, Magic",Movie,1,6.28,162,,
6032,17963,"Tetsuwan Atom: Kagayakeru Hoshi - Anata wa Aoku, Utsukushii...","Mecha, Sci-Fi",Movie,1,6.28,302,,
6033,9002,True Tears: Raigomaru to Jibeta no Monogatari,Kids,Special,1,6.28,5110,,
6034,2301,Uchuu no Kishi Tekkaman Blade OVA: Missing Link,"Action, Mecha, Sci-Fi, Shounen",OVA,1,6.28,1056,,
6035,29123,World Calling,Music,Music,1,6.28,578,,
6036,5474,Yobarete Tobidete Akubi-chan,"Comedy, Fantasy, Kids",TV,26,6.28,233,,
6037,14231,Akuemon,"Fantasy, Romance",OVA,1,6.27,453,https://img.zorores.com/_r/300x400/100/56/37/5637ede1016da3fdd459588c95bdf796/5637ede1016da3fdd459588c95bdf796.jpg,['SUB']
6038,1202,Ar Tonelico: Sekai no Owari de Utai Tsuzukeru Shoujo,"Action, Adventure, Fantasy, Magic, Sci-Fi",OVA,1,6.27,10531,,
6039,18767,BlazBlue: Alter Memory,"Action, Fantasy",TV,12,6.27,52965,https://img.zorores.com/_r/300x400/100/56/8e/568ef4659e4a943ef314c093d29fd055/568ef4659e4a943ef314c093d29fd055.jpg,"['SUB', 'DUB']"
6040,23365,By Your Side,Music,Music,1,6.27,550,,
6041,2981,Chika Gentou Gekiga: Shoujo Tsubaki,"Drama, Historical, Horror",Movie,1,6.27,8214,,
6042,18755,Donyatsu,"Comedy, Sci-Fi, Seinen",Movie,12,6.27,2168,https://img.zorores.com/_r/300x400/100/0f/55/0f55fbc5a01d5c33523ed8b0ad57b80a/0f55fbc5a01d5c33523ed8b0ad57b80a.jpg,['SUB']
6043,7491,Dragon Quest Retsuden: Roto no Monshou,"Adventure, Fantasy, Magic, Shounen",Movie,1,6.27,590,,
6044,33045,Dream Festival!,Music,ONA,12,6.27,4761,https://img.zorores.com/_r/300x400/100/dd/23/dd23311eaefb32a17282f5783fcefae8/dd23311eaefb32a17282f5783fcefae8.jpg,['SUB']
6045,4003,Dream Hunter Rem,"Ecchi, Magic",OVA,4,6.27,1442,,
6046,23409,Duel Masters VS,"Action, Adventure, Comedy, Shounen",TV,49,6.27,374,,
6047,1324,Earthian,"Drama, Shoujo, Shounen Ai",OVA,4,6.27,5394,,
6048,498,Haja Taisei Dangaiou,"Action, Adventure, Mecha, Sci-Fi",OVA,3,6.27,2350,,
6049,14095,Kamen Rider Fourze x Crayon Shin-chan,"Action, Comedy, Kids, Shounen",Special,4,6.27,440,,
6050,2049,Kouryuu Densetsu Villgust,"Action, Adventure, Comedy, Fantasy, Romance",OVA,2,6.27,1079,,
6051,17815,Kyoto Animation: Kasa-hen,Fantasy,Special,1,6.27,2317,,
6052,4129,Mahou no Tenshi Creamy Mami: Curtain Call,"Comedy, Music, Shoujo",Music,1,6.27,298,,
6053,12449,Maken-Ki! Specials,"Ecchi, Sports",Special,6,6.27,13691,,
6054,29765,Metropolis (2009),,Movie,1,6.27,313,,
6055,7415,Mukougaoka Chisato wa Tada Mitsumeteita no Datta,Music,Music,1,6.27,794,,
6056,10481,Otohime Connection,"Drama, Mystery, Romance, Shoujo, Slice of Life",OVA,1,6.27,259,,
6057,2332,Plastic Little,"Action, Adventure, Comedy, Ecchi, Mecha, Military, Romance, Sci-Fi",OVA,1,6.27,7287,,
6058,7468,Princess Lover! Picture Drama,"Comedy, Ecchi, Harem, School",Special,6,6.27,7132,https://img.zorores.com/_r/300x400/100/f2/de/f2de3683cee9422e688011f34b7546b4/f2de3683cee9422e688011f34b7546b4.jpg,['SUB']
6059,11547,Sengoku☆Paradise Kiwami,"Action, Comedy, Drama, Historical, Romance, Samurai, Shoujo",TV,26,6.27,3473,,
6060,10525,Shinseiki Duel Masters Flash,"Comedy, Kids",TV,24,6.27,314,,
6061,32309,Tabi Machi Late Show,Drama,TV,4,6.27,5430,https://img.zorores.com/_r/300x400/100/e7/87/e78797a82429c2aad7cc316e8286ad3e/e78797a82429c2aad7cc316e8286ad3e.jpg,['SUB']
6062,686,To Heart: Remember My Memories Specials,"Comedy, Martial Arts, Parody, Samurai, Sci-Fi, Super Power",Special,7,6.27,2198,https://img.zorores.com/_r/300x400/100/9c/a2/9ca2e49bc0f7b6604655a974406485ce/9ca2e49bc0f7b6604655a974406485ce.jpg,['SUB']
6063,9794,Tono to Issho 1.5,"Comedy, Historical, Parody, Samurai, Seinen",OVA,1,6.27,462,,
6064,648,Tsuki wa Higashi ni Hi wa Nishi ni: Operation Sanctuary,"Comedy, Drama, Harem, Romance, Sci-Fi",TV,13,6.27,5200,,
6065,4484,"Umi no Yami, Tsuki no Kage","Drama, Horror, Romance",OVA,3,6.27,483,,
6066,20053,Wizard Barristers: Benmashi Cecil,Magic,TV,12,6.27,38188,,
6067,5133,100-man-nen Chikyuu no Tabi: Bander Book,Sci-Fi,Special,1,6.26,429,,
6068,6074,21 Emon Uchuu ike! Hadashi no Princess,"Comedy, Sci-Fi, Space",Movie,1,6.26,260,,
6069,2689,Akai Koudan Zillion: Utahime Yakyoku,"Adventure, Sci-Fi, Shounen",Special,1,6.26,533,,
6070,21523,Baku Tech! Bakugan Gachi,"Action, Game, Shounen",TV,39,6.26,690,,
6071,2823,Barbapapa,"Comedy, Fantasy",TV,45,6.26,1385,,
6072,5289,Beast Wars Second: LioConvoy in Imminent Danger!,"Action, Adventure, Sci-Fi",Movie,1,6.26,685,,
6073,12877,Bokurano Recap,"Drama, Mecha, Psychological, Sci-Fi",Special,1,6.26,1737,,
6074,2830,Chibikko Remi to Meiken Kapi,"Adventure, Drama, Slice of Life",Movie,1,6.26,351,,
6075,1283,Choujuu Densetsu Gestalt,"Adventure, Comedy, Fantasy, Shoujo",OVA,2,6.26,2601,,
6076,7290,Cyborg 009: Kaijuu Sensou,"Action, Adventure, Sci-Fi",Movie,1,6.26,806,,
6077,2287,Fighting Foodons,"Adventure, Comedy, Fantasy, Game, Shounen",TV,26,6.26,2580,,
6078,1056,Good Morning Call,"Comedy, Drama, Romance, School, Shoujo",OVA,1,6.26,3970,,
6079,10477,Haiyoru! Nyaruani: Remember My Love(craft-sensei) Special,"Comedy, Sci-Fi",Special,1,6.26,8434,,
6080,4713,Heart no Kuni no Alice: Wonderful Wonder World,"Fantasy, Harem, Romance, Shoujo",Movie,1,6.26,20532,,
6081,3406,iDOLM@STER Xenoglossia Specials,"Comedy, Mecha, Sci-Fi",Special,9,6.26,2377,,
6082,5876,Izumo,"Adventure, Fantasy, Historical",OVA,2,6.26,276,,
6083,9951,Jiu Se Lu,Supernatural,Movie,1,6.26,775,https://img.zorores.com/_r/300x400/100/bc/58/bc589674b66f11110f51a6069d2d6458/bc589674b66f11110f51a6069d2d6458.jpg,['SUB']
6084,2092,Kiss wa Hitomi ni Shite,"Comedy, Romance, Shoujo",OVA,1,6.26,356,,
6085,1909,Kusatta Kyoushi no Houteishiki,"Comedy, Romance, Shounen Ai",OVA,2,6.26,2649,,
6086,13789,Little Nemo Pilot,Adventure,Special,1,6.26,407,,
6087,8792,Madobe Nanami no Windows 7 de PC Jisaku Ouen Commercial!!,Comedy,OVA,1,6.26,6996,,
6088,32927,Mobile Suit Gundam UC: A Phantom World,"Action, Mecha",Special,1,6.25,383,,
6089,5584,New Dream Hunter Rem: Setsuriku no Mudenmekyu,"Ecchi, Magic",OVA,1,6.26,502,,
6090,7876,Oz no Mahoutsukai,Fantasy,Movie,1,6.26,357,,
6091,20555,SoniAni: Super Sonico The Animation,"Music, Slice of Life",TV,12,6.26,45748,,
6092,854,Soul Link,"Action, Adventure, Comedy, Military, Romance, Sci-Fi, Space",TV,12,6.26,14641,,
6093,33902,Suntory Minami Alps no Tennen Mizu,"Drama, School",Special,3,6.26,3700,,
6094,2388,Tachiguishi Retsuden,Comedy,Movie,1,6.26,445,,
6095,31221,Tantei Team KZ Jiken Note,"Mystery, School",TV,16,6.26,9410,https://img.zorores.com/_r/300x400/100/b8/e4/b8e42f1fa6785167032dde4684168e2f/b8e42f1fa6785167032dde4684168e2f.jpg,['SUB']
6096,5462,Top wo Nerae! Kagaku Kouza,"Comedy, Sci-Fi",Special,6,6.26,5479,,
6097,28251,Uribyeol ilhowa ulrookso,"Comedy, Kids, Magic, Romance",Movie,1,6.22,283,,
6098,31551,Yurumates 3D Plus: Natsuyasumi Maison du Wish Report,"Comedy, Seinen, Slice of Life",OVA,1,6.26,280,,
6099,14949,Yurumates 3D: Ushinawareta Genjitsu,"Comedy, Seinen, Slice of Life",OVA,1,6.26,1095,,
6100,7739,11eyes: Momoiro Genmutan,"Comedy, Ecchi, Super Power, Supernatural",Special,1,6.25,28144,,
6101,8216,Aa Harimanada,"Martial Arts, Seinen, Sports",TV,23,6.25,640,,
6102,1224,Aquarian Age: Sign for Evolution,"Action, Adventure, Fantasy, Music, Romance, Sci-Fi, Shounen, Super Power, Supernatural",TV,13,6.25,9268,https://img.zorores.com/_r/300x400/100/c5/09/c509206e81e29779a7d6f0baee1a05f1/c509206e81e29779a7d6f0baee1a05f1.jpg,"['SUB', 'DUB']"
6103,5421,Ark,"Action, Fantasy, Mecha, Military, Sci-Fi, Supernatural",Movie,1,6.25,721,,
6104,2414,Assemble Insert,"Comedy, Police, Sci-Fi",OVA,2,6.25,1566,https://img.zorores.com/_r/300x400/100/a5/09/a509ab15b0dc6a068249b88c6cde5117/a509ab15b0dc6a068249b88c6cde5117.jpg,"['SUB', 'DUB']"
6105,22547,Blade &amp; Soul,"Action, Adventure, Fantasy, Martial Arts",TV,13,6.25,72692,,
6106,7597,"Boku, Otaryman.","Comedy, Seinen, Slice of Life",OVA,1,6.25,3294,,
6107,11705,Dragon Age: Blood Mage no Seisen,"Action, Fantasy",Movie,1,6.25,6341,,
6108,5689,Eien no Filena,"Adventure, Drama, Fantasy",OVA,6,6.25,301,,
6109,426,Final Fantasy,"Action, Adventure, Comedy, Fantasy",OVA,4,6.25,10325,,
6110,7867,Gon,"Action, Adventure, Kids",TV,50,6.25,917,,
6111,24127,Hashi no Mukou,"Historical, Horror, Supernatural",ONA,1,6.25,792,,
6112,2545,Huckleberry no Bouken,"Adventure, Drama, Historical",TV,26,6.25,748,,
6113,32548,Imawa no Kuni no Alice,Action,ONA,1,6.25,824,,
6114,5287,Ippatsu Kanta-kun,"Action, Adventure, Comedy, Kids, Sports",TV,53,6.25,310,,
6115,6875,Iron Man,"Action, Drama, Mecha",TV,12,6.25,17403,,
6116,3889,Junk Boy,"Comedy, Ecchi, Romance",OVA,1,6.25,3156,,
6117,6932,Kemono to Chat,Comedy,OVA,1,6.25,1175,,
6118,4461,Kouchou-sensei to Kujira,Drama,Movie,1,6.25,1441,,
6119,8919,Licca-chan no Nichiyoubi,Adventure,OVA,1,6.25,289,,
6120,8431,Mahou no Star Magical Emi: Kumo Hikaru,"Comedy, Shoujo, Slice of Life",OVA,1,6.25,368,,
6121,4187,Megumi,Historical,ONA,1,6.25,1105,,
6122,24835,Mobile Suit Gundam-san,"Comedy, Mecha, Parody",TV,13,6.25,3598,,
6123,571,Moldiver,"Action, Comedy, Magic, Mecha, Romance, Sci-Fi",OVA,6,6.25,1584,https://img.zorores.com/_r/300x400/100/99/40/9940c02da258e129c39736f10f7aec17/9940c02da258e129c39736f10f7aec17.jpg,"['SUB', 'DUB']"
6124,2567,Pinocchio yori Piccolino no Bouken,"Adventure, Kids",TV,52,6.25,852,,
6125,30686,Pokemon XY: Hoopa no Odemashi Daisakusen!!,"Comedy, Fantasy, Kids",Special,6,6.25,1544,,
6126,6385,Pokemon: Slowking no Ichinichi,"Fantasy, Kids",Special,1,6.25,6090,,
6127,13855,Queen&#039;s Blade: Rebellion Specials,Ecchi,Special,6,6.25,4989,,
6128,5080,Quiz Magic Academy: The Original Animation,"Comedy, Fantasy, Magic, School",OVA,1,6.25,7367,,
6129,3509,Riki-Oh: Toukatsu Jigoku,"Action, Martial Arts, Seinen, Super Power",OVA,1,6.25,1319,,
6130,10301,Rio: Rainbow Gate! Special,"Comedy, Ecchi, Game",Special,1,6.25,3037,https://img.zorores.com/_r/300x400/100/9c/3d/9c3d00442e31224269ce7a8b34595d9c/9c3d00442e31224269ce7a8b34595d9c.jpg,['DUB']
6131,17165,SF Saiyuuki Starzinger (Movie),"Adventure, Mecha, Sci-Fi, Shounen",Movie,1,6.25,207,,
6132,9768,Shima Shima Tora no Shimajirou,"Adventure, Comedy, Fantasy, Kids, Magic",TV,726,6.25,237,,
6133,7510,Shisha no Sho,"Drama, Supernatural",Movie,1,6.25,722,,
6134,8964,Stitch!: Zutto Saikou no Tomodachi,"Adventure, Comedy, Kids",TV,29,6.25,751,,
6135,11099,Tiger &amp; Bunny Pilot,"Action, Comedy, Super Power",Special,1,6.25,5936,,
6136,13495,Tokyo Disney Resort: Yume ga Kanau Basho,Slice of Life,Special,1,6.25,727,,
6137,12121,Towa no Kizuna,Music,Music,1,6.25,1692,,
6138,2690,Urban Square: Kouhaku no Tsuigeki,"Action, Mystery, Seinen",OVA,1,6.25,656,,
6139,6616,Watashi no Coffee Samurai: Jihanki-teki na Kareshi,"Action, Romance, Samurai, Sci-Fi",Special,1,6.25,1335,,
6140,2015,Wind: A Breath of Heart,"Comedy, School",OVA,1,6.25,1557,https://img.zorores.com/_r/300x400/100/15/0d/150d3c7f9bd4f0d256b4069055e8d765/150d3c7f9bd4f0d256b4069055e8d765.jpg,['SUB']
6141,1026,Yakumo Tatsu,"Adventure, Historical, Horror, Shoujo, Supernatural",OVA,2,6.25,2427,,
6142,31994,Yami Shibai 3rd Season,"Dementia, Horror, Supernatural",TV,13,6.25,10557,,
6143,1484,Youma,"Action, Demons, Fantasy, Horror, Supernatural",OVA,2,6.25,4244,,
6144,204,Yumeria,"Action, Comedy, Ecchi, Harem, Super Power",TV,12,6.25,19138,https://img.zorores.com/_r/300x400/100/89/12/89125890f4c56e27d459f93f81c0a03c/89125890f4c56e27d459f93f81c0a03c.jpg,"['SUB', 'DUB']"
6145,7770,Yutori-chan,"Comedy, Slice of Life",ONA,25,6.25,3516,,
6146,4444,Zero Duel Masters,"Adventure, Comedy, Game, Sports",TV,12,6.25,1217,,
6147,12589,3 Choume no Tama: Onegai! Momo-chan wo Sagashite!!,"Adventure, Kids",Movie,1,6.24,282,,
6148,9846,Attraction,Mystery,ONA,1,6.24,1430,,
6149,767,Burn Up!,"Action, Comedy, Ecchi, Police, Sci-Fi",OVA,1,6.24,4184,,
6150,2827,Calimero,Comedy,TV,45,6.24,2279,,
6151,3506,Connected,"Dementia, Music, Sci-Fi",Music,1,6.24,2697,,
6152,3840,Crystal Blaze,"Action, Sci-Fi",TV,12,6.24,11974,,
6153,11471,Dororo,Action,Special,1,6.24,278,https://img.zorores.com/_r/300x400/100/09/e1/09e13f545f690e4278625b68aea755aa/09e13f545f690e4278625b68aea755aa.jpg,"['SUB', 'DUB']"
6154,6680,Doujouji,"Historical, Supernatural",Movie,1,6.24,736,,
6155,15883,Fantasista Doll,"Fantasy, Magic, Sci-Fi",TV,12,6.24,18799,,
6156,2066,Gall Force: The Revolution,"Action, Adventure, Mecha, Military, Sci-Fi, Space",OVA,4,6.24,686,https://img.zorores.com/_r/300x400/100/51/74/51744250810db9cf7034db3b158cf758/51744250810db9cf7034db3b158cf758.jpg,['SUB']
6157,7427,Getsumen To Heiki Mina Specials,"Action, Comedy, Ecchi, Shounen, Super Power",Special,2,6.24,804,,
6158,2473,Ginga Ojousama Densetsu Yuna: Kanashimi no Siren,"Action, Adventure, Comedy, Magic, Mecha, Sci-Fi",OVA,2,6.24,1748,,
6159,31065,Gunslinger Stratos: The Animation - Bunki/Futatsu no Mirai,"Action, Sci-Fi",Special,1,6.24,1379,,
6160,6965,Kaiketsu Zorori: Mahoutsukai no Deshi/Dai Kaizoku no Takara Sagashi,"Adventure, Comedy",Movie,1,6.24,203,,
6161,30922,Kaze no Matasaburou (Movie),"Fantasy, Supernatural",Movie,1,6.24,1131,,
6162,5783,Koisuru Tenshi Angelique: Chibi Character Adventure,"Adventure, Comedy",Special,1,6.24,516,,
6163,9423,Koko ni Iru,Slice of Life,ONA,1,6.24,401,,
6164,6327,Miracle Train: Chuo-sen e Youkoso,"Fantasy, Shoujo",Special,1,6.24,2961,,
6165,32959,Mirai no Watashi,"Comedy, Slice of Life",ONA,1,6.24,1089,,
6166,10581,Mobile Suit Gundam 0083: Stardust Memory - The Mayfly of Space,"Action, Drama, Mecha, Military, Sci-Fi, Space",Special,1,6.24,3528,,
6167,1093,Oishinbo,"Comedy, Seinen, Slice of Life",TV,136,6.24,552,https://img.zorores.com/_r/300x400/100/0f/57/0f57220ea93f564c0771f65c6c99c180/0f57220ea93f564c0771f65c6c99c180.jpg,['SUB']
6168,8464,Pants no Ana,"Comedy, Ecchi, School",OVA,1,6.24,236,,
6169,7549,Quiz Magic Academy: The Original Animation 2,"Comedy, Fantasy, Magic, School",OVA,1,6.24,3658,,
6170,756,School Days ONA,"Drama, Romance, School",ONA,1,6.24,21104,,
6171,31669,Takamiya Nasuno Desu!: Teekyuu Spin-off Specials,"Comedy, Shounen",Special,2,6.24,885,,
6172,30916,The Five Killers,Action,ONA,1,6.24,312,,
6173,18003,Thermae Romae x TOTO Collaboration,"Comedy, Historical, Seinen",Special,1,6.24,447,,
6174,2179,Tokimeki Memorial: Forever With You,"Drama, Romance, School",OVA,2,6.24,1734,,
6175,748,True Love Story,Romance,OVA,3,6.24,3409,,
6176,31736,Valkyrie Drive: Mermaid Specials,"Action, Ecchi, Fantasy, Shoujo Ai",Special,6,6.24,5679,https://img.zorores.com/_r/300x400/100/66/0a/660a857d7de453e80e1fbbebb2cff1db/660a857d7de453e80e1fbbebb2cff1db.jpg,"['SUB', 'DUB']"
6177,6918,Wolverine,"Action, Martial Arts, Super Power",TV,12,6.24,14989,,
6178,28433,Baymax,"Drama, Music, Sci-Fi, Slice of Life",Music,1,6.23,651,,
6179,30100,Black Bullet: Tenchuu＊Girls,Fantasy,Special,1,6.23,6806,,
6180,3135,Dragon&#039;s Heaven,"Action, Adventure, Fantasy, Mecha, Sci-Fi",OVA,1,6.23,1924,,
6181,25567,DRAMAtical Murder OVA: Data_xx_Transitory,"Drama, Psychological, Sci-Fi, Shounen Ai",Special,1,6.23,12469,,
6182,9282,Duel Masters Movie 3: Honoo no Kizuna XX,"Game, Shounen",Movie,1,6.23,436,,
6183,22055,Gakkou no Kaidan Recaps,"Horror, Mystery, Supernatural",Special,2,6.23,547,,
6184,1200,Gun-dou Musashi,"Adventure, Fantasy, Samurai",TV,26,6.23,3955,,
6185,28791,Gunslinger Stratos: The Animation,"Action, Sci-Fi",TV,12,6.23,47587,https://img.zorores.com/_r/300x400/100/44/5e/445e040e4f8978ba512aba084177bf88/445e040e4f8978ba512aba084177bf88.jpg,['SUB']
6186,32083,Luck &amp; Logic,"Action, Fantasy",TV,12,6.23,48314,,
6187,3845,Mahoutsukai Chappy,"Adventure, Kids, Magic",TV,39,6.23,240,,
